Index,Category,Project ID,Project Name,State,County,Electrical Area (CREZ),Latitude,Longitude,LCR Area,Technology,Subtechnology,Type,Contract Start Date,Contract End Date,Eligible for Recontr?,Product Content Category,CAISO,Bundled,Deliverability Type,PG&E,SCE,SDG&E,Other CAISO,NonCAISO,Contract Capacity,Annual Energy,Capacity Factor,Technology Index,ELCC Profile,Energy Value Profile,Losses,Degradation,Risk Adjustment,Unit Cost
105,1,PG40108,San Joaquin #3 Powerhouse,CA,Madera,Westlands,37.253718,-119.519352,,Hydro,Small,Existing,8/17/1923,12/31/2099,1,0,1,1,1,1,0,0,0,0,4.2,14.54803395,0.395412969,5,Other,Other,0,0,1,57.26989825
106,1,PG40109,Spaulding #1 Powerhouse,CA,Nevada,Nevada County,39.324613,-120.644807,,Hydro,Small,Existing,5/8/1928,12/31/2099,1,0,1,1,1,1,0,0,0,0,7,10.1224774,0.165076278,5,Other,Other,0,0,1,57.26989825
107,1,PG4011,Calaveras PUD-Hydro #2,CA,Calaveras,Calaveras County,38.311558,-120.661597,,Hydro,Small,Existing,4/1/2012,3/31/2032,1,1,1,1,1,1,0,0,0,0,0.09,0.4,0.507356672,5,Other,Other,0,0,1,57.26989825
108,1,PG40110,Spaulding #2 Powerhouse,CA,Nevada,Nevada County,39.324592,-120.645375,,Hydro,Small,Existing,7/16/1928,12/31/2099,1,0,1,1,1,1,0,0,0,0,4.4,49.45523727,1.283085234,5,Other,Other,0,0,1,57.26989825
109,1,PG40111,Spaulding #3 Powerhouse,CA,Nevada,Nevada County,39.337679,-120.635467,,Hydro,Small,Existing,2/21/1929,12/31/2099,1,0,1,1,1,1,0,0,0,0,5.8,40.09788776,0.789204215,5,Other,Other,0,0,1,57.26989825
110,1,PG40112,Merced Falls Powerhouse,CA,Merced,Los Banos,37.52301,-120.329905,,Hydro,Small,Existing,7/21/1930,12/31/2099,1,0,1,1,1,1,0,0,0,0,3.5,11.10485949,0.362193721,5,Other,Other,0,0,1,57.26989825
111,1,PG40113,Phoenix Powerhouse,CA,Tuolumne,Tuolumne County,38.032103,-120.326537,,Hydro,Small,Existing,2/20/1940,12/31/2099,1,0,1,1,1,1,0,0,0,0,2,11.95716833,0.682486777,5,Other,Other,0,0,1,57.26989825
112,1,PG40114,Narrows #1 Powerhouse,CA,Nevada,Nevada County,39.2364,-121.271741,,Hydro,Small,Existing,12/29/1942,12/31/2099,1,0,1,1,1,1,0,0,0,0,12,85.25742924,0.811048604,5,Other,Other,0,0,1,57.26989825
113,1,PG40115,Dutch Flat #1 Powerhouse,CA,Placer,Placer County (Partial),39.216985,-120.835587,,Hydro,Small,Existing,3/29/1943,12/31/2099,1,0,1,1,1,1,0,0,0,0,22,77.49443792,0.402108956,5,Other,Other,0,0,1,57.26989825
114,1,PG40116,West Point Powerhouse,CA,Amador,Amador County,38.420898,-120.549572,,Hydro,Small,Existing,11/21/1948,12/31/2099,1,0,1,1,1,1,0,0,0,0,14.5,102.2941877,0.805339219,5,Other,Other,0,0,1,57.26989825
115,1,PG40117,DeSabla Powerhouse,CA,Butte,Sacramento River,39.869265,-121.631819,,Hydro,Small,Existing,2/28/1963,12/31/2099,1,0,1,1,1,1,0,0,0,0,18.5,87.32283308,0.538830267,5,Other,Other,0,0,1,57.26989825
116,1,PG40118,Chili Bar Powerhouse,CA,El Dorado,El Dorado County,38.771764,-120.813239,,Hydro,Small,Existing,3/22/1965,12/31/2099,1,0,1,1,1,1,0,0,0,0,7,33.62552103,0.5483614,5,Other,Other,0,0,1,57.26989825
117,1,PG40119,Coleman Powerhouse,CA,Shasta,Round Mountain - B,40.404645,-122.121904,,Hydro,Small,Existing,9/19/1979,12/31/2099,1,0,1,1,1,1,0,0,0,0,13,60.21741807,0.528779576,5,Other,Other,0,0,1,57.26989825
118,1,PG4012,Calaveras PUD-Hydro #3,CA,Calaveras,Calaveras County,38.257745,-120.716658,,Hydro,Small,Existing,4/1/2012,3/31/2032,1,1,1,1,1,1,0,0,0,0,0.09,0.4,0.507356672,5,Other,Other,0,0,1,57.26989825
119,1,PG40120,Inskip Powerhouse,CA,Tehama,Sacramento River,40.400988,-121.965502,,Hydro,Small,Existing,10/9/1979,12/31/2099,1,0,1,1,1,1,0,0,0,0,8,52.75556745,0.752790631,5,Other,Other,0,0,1,57.26989825
120,1,PG40121,South Powerhouse,CA,Tehama,Sacramento River,40.395396,-121.879186,,Hydro,Small,Existing,12/8/1979,12/31/2099,1,0,1,1,1,1,0,0,0,0,7,47.6949163,0.777803593,5,Other,Other,0,0,1,57.26989825
121,1,PG40122,Volta 1 Powerhouse,CA,Shasta,Round Mountain - B,40.459111,-121.86708,,Hydro,Small,Existing,4/4/1980,12/31/2099,1,0,1,1,1,1,0,0,0,0,9,38.40640623,0.487143661,5,Other,Other,0,0,1,57.26989825
122,1,PG40123,Volta 2 Powerhouse,CA,Shasta,Round Mountain - B,40.45193,-121.86215,,Hydro,Small,Existing,10/30/1981,12/31/2099,1,0,1,1,1,1,0,0,0,0,0.9,6.165540662,0.782032047,5,Other,Other,0,0,1,57.26989825
123,1,PG40124,Oak Flat Powerhouse,CA,Plumas,Plumas County,40.07531,-121.16143,,Hydro,Small,Existing,11/2/1985,12/31/2099,1,0,1,1,1,1,0,0,0,0,1.3,7.221825478,0.634161001,5,Other,Other,0,0,1,57.26989825
124,1,PG40125,Toadtown Powerhouse,CA,Butte,Sacramento River,39.893491,-121.59338,,Hydro,Small,Existing,4/22/1986,12/31/2099,1,0,1,1,1,1,0,0,0,0,1.5,4.973863717,0.378528441,5,Other,Other,0,0,1,57.26989825
125,1,PG40126,Newcastle Powerhouse,CA,Placer,Placer County (Partial),38.835182,-121.092982,,Hydro,Small,Existing,10/28/1986,12/31/2099,1,0,1,1,1,1,0,0,0,0,11.5,37.96929178,0.376903829,5,Other,Other,0,0,1,57.26989825
126,1,PG40127,Wise #2 Powerhouse,CA,Placer,Placer County (Partial),38.889862,-121.098525,,Hydro,Small,Existing,12/12/1986,12/31/2099,1,0,1,1,1,1,0,0,0,0,3.1,2.280098477,0.083962972,5,Other,Other,0,0,1,57.26989825
127,1,PG40128,Kerckhoff Powerhouse,CA,Fresno,Westlands,37.092486,-119.552826,,Hydro,Small,Existing,8/15/1920,12/31/2099,1,0,1,1,1,1,0,0,0,0,25.4,19.39033281,0.087145997,5,Other,Other,0,0,1,57.26989825
128,1,PG40129,Rock Creek Powerhouse,CA,Plumas,Plumas County,39.90521,-121.345226,,Hydro,Small,Existing,3/1/1950,12/31/2099,1,0,1,1,1,1,0,0,0,0,11,31.9,0.331050228,5,Other,Other,0,0,1,57.26989825
129,2,PG40131,Rock Creek (SB32),CA,El Dorado,El Dorado County,38.783451,-120.7785367,,Hydro,Small,New,4/24/2016,4/23/2036,1,1,1,1,1,1,0,0,0,0,2.796,6.324,0.258196641,5,Baseload,Baseload,0,0,0.84,268.8705696
130,1,PG40137,Solano Irrigation District (SID)(ID/WA),CA,Napa,Sacramento River,38.512251,-122.10397,,Hydro,Small,Existing,9/1/1981,12/31/2030,1,0,1,1,1,1,0,0,0,0,11.9,32.82,0.314838264,5,Other,Other,0,0,1,57.26989825
131,1,PG4019,Eif Haypress LLC (Lwr),CA,Sierra,Sierra County,39.568706,-120.614896,,Hydro,Small,Existing,4/11/1989,4/10/2019,1,0,1,1,1,1,0,0,0,0,6.1,8.211,0.153660454,5,Other,Other,0,0,1,57.26989825
132,1,PG4020,Eif Haypress LLC (Mdl),CA,Sierra,Sierra County,39.566488,-120.634069,,Hydro,Small,Existing,4/15/1989,4/14/2019,1,0,1,1,1,1,0,0,0,0,8.7,8.521,0.11180654,5,Other,Other,0,0,1,57.26989825
133,1,PG4022,El Dorado (Montgomery Ck),CA,El Dorado,Round Mountain - B,40.836113,-121.934445,,Hydro,Small,Existing,2/28/1987,2/27/2017,1,0,1,1,1,1,0,0,0,0,2.6,8.701,0.382024939,5,Other,Other,0,0,1,57.26989825
134,1,PG4025,Far West Power Corporation,CA,Mendocino,Mendocino County,39.348919,-123.122194,,Hydro,Small,Existing,9/30/1987,9/29/2017,1,0,1,1,1,1,0,0,0,0,0.4,0.196,0.055936073,5,Other,Other,0,0,1,57.26989825
135,1,PG4026,Five Bears Hydroelectric,CA,Plumas,Plumas County,40.0394,-120.6634,,Hydro,Small,Existing,4/27/1989,4/26/2019,1,0,1,1,1,1,0,0,0,0,0.99,1.043,0.120266593,5,Other,Other,0,0,1,57.26989825
136,1,PG4027,Friant Power Authority,CA,Fresno,Westlands,37.000556,-119.705278,,Hydro,Small,Existing,4/16/1985,12/31/2015,0,0,1,1,1,1,0,0,0,0,25,80.127,0.365876712,5,Other,Other,0,0,1,57.26989825
137,1,PG4031,Salmon Creek Hydroelectric Company LLC,CA,Sierra,Sierra County,39.603463,-120.608082,,Hydro,Small,Existing,11/28/1984,11/27/2014,1,0,1,1,1,1,0,0,0,0,0.594,2.03,0.390126532,5,Other,Other,0,0,1,57.26989825
138,1,PG4035,Jackson Valley Irrigation District FiT,CA,Amador,Amador County,38.302384,-120.897771,,Hydro,Small,Existing,4/1/2012,3/31/2032,1,1,1,1,1,1,0,0,0,0,0.455,2.3,0.577048522,5,Other,Other,0,0,1,57.26989825
139,1,PG4039,Olcese Water District,CA,Kern,Westlands,35.417668,-118.828882,,Hydro,Small,Existing,5/18/1989,5/17/2019,1,0,1,1,1,1,0,0,0,0,16,33.967,0.242344463,5,Other,Other,0,0,1,57.26989825
140,1,PG4040,Kings River Hydro Co.,CA,Fresno,Westlands,36.764446,-119.441108,,Hydro,Small,Existing,8/19/1990,8/18/2020,1,0,1,1,1,1,0,0,0,0,1,1.388,0.158447489,5,Other,Other,0,0,1,57.26989825
141,1,PG4041,Lassen Station Hydro,CA,Butte,Sacramento River,39.769427,-121.503256,,Hydro,Small,Existing,5/22/1986,5/21/2016,1,0,1,1,1,1,0,0,0,0,0.99,2.688,0.309948803,5,Other,Other,0,0,1,57.26989825
142,1,PG4043,Madera Canal (1174 + 84),CA,Madera,Westlands,37.072247,-119.949219,,Hydro,Small,Existing,4/11/1986,4/10/2016,1,0,1,1,1,1,0,0,0,0,0.563,1.413,0.286503321,5,Other,Other,0,0,1,57.26989825
143,1,PG4044,Madera Canal (1923),CA,Madera,Westlands,37.158039,-120.121629,,Hydro,Small,Existing,4/1/1986,3/31/2016,1,0,1,1,1,1,0,0,0,0,0.916,1.722,0.214601902,5,Other,Other,0,0,1,57.26989825
144,1,PG4045,Madera Canal Station 1302,CA,Madera,Westlands,37.075342,-119.989372,,Hydro,Small,Existing,4/16/1986,4/15/2016,1,0,1,1,1,1,0,0,0,0,0.424,0.713,0.191963901,5,Other,Other,0,0,1,57.26989825
145,1,PG4046,Madera-Chowchilla Water And Power Authority,CA,Madera,Westlands,37.05681,-119.899692,,Hydro,Small,Existing,2/2/1985,3/31/2015,1,0,1,1,1,1,0,0,0,0,2,3.975,0.226883562,5,Other,Other,0,0,1,57.26989825
146,1,PG4048,Mega Hydro #1 (Clover Creek),CA,Shasta,Round Mountain - B,40.70045,-121.921642,,Hydro,Small,Existing,2/21/1986,2/20/2016,1,0,1,1,1,1,0,0,0,0,1,3.859,0.440525114,5,Other,Other,0,0,1,57.26989825
147,1,PG4050,Mega Renewables (Bidwell Ditch),CA,Shasta,Round Mountain - B,40.801354,-121.448054,,Hydro,Small,Existing,2/22/1987,2/21/2017,1,0,1,1,1,1,0,0,0,0,2,11.09,0.632990868,5,Other,Other,0,0,1,57.26989825
148,1,PG4051,Mega Renewables (Hatchet Crk),CA,Shasta,Round Mountain - B,40.874194,-121.920403,,Hydro,Small,Existing,1/5/1987,1/4/2017,1,0,1,1,1,1,0,0,0,0,7,17.681,0.288339856,5,Other,Other,0,0,1,57.26989825
149,1,PG4052,Mega Renewables (Roaring Crk),CA,Shasta,Round Mountain - B,40.882051,-121.948355,,Hydro,Small,Existing,12/5/1986,12/4/2016,1,0,1,1,1,1,0,0,0,0,2,6.044,0.344977169,5,Other,Other,0,0,1,57.26989825
150,1,PG4053,Mega Renewables (Silver Springs),CA,Shasta,Round Mountain - B,41.0207,-121.91113,,Hydro,Small,Existing,8/15/1987,8/14/2017,1,0,1,1,1,1,0,0,0,0,0.6,2.141,0.407343988,5,Other,Other,0,0,1,57.26989825
151,1,PG4055,Mill & Sulphur Creek,CA,Humboldt,Humboldt County,40.49132,-123.59368,,Hydro,Small,Existing,2/23/1988,12/31/2014,1,0,1,1,1,1,0,0,0,0,0.995,1.85,0.212248457,5,Other,Other,0,0,1,57.26989825
152,1,PG4057,Nelson Creek Power Inc.,CA,Shasta,Round Mountain - B,40.870954,-121.912537,,Hydro,Small,Existing,12/19/1988,12/18/2018,1,0,1,1,1,1,0,0,0,0,1.1,2.9,0.300954753,5,Other,Other,0,0,1,57.26989825
153,1,PG4058,Nevada Irrigation District (NID) (RPS) - Dutch Flat / Rollins / Bowman,CA,Multiple,Unknown,Multiple,Multiple,,Hydro,Small,Existing,7/1/2013,6/30/2033,1,1,1,1,1,1,0,0,0,0,42.6,188.387174,0.504821248,5,Other,Other,0,0,1,57.26989825
154,1,PG4064,Olsen Power Partners,CA,Shasta,Lassen North,40.6374,-120.928,,Hydro,Small,Existing,1/3/1990,1/2/2020,1,0,1,1,1,1,0,0,0,0,5,8.804,0.201004566,5,Other,Other,0,0,1,57.26989825
155,1,PG4065,Orange Cove Irrigation Dist.,CA,Fresno,Westlands,37.000556,-119.705278,,Hydro,Small,Existing,8/23/1990,8/22/2020,1,0,1,1,1,1,0,0,0,0,0.45,3.386,0.858954845,5,Other,Other,0,0,1,57.26989825
156,1,PG4067,PCWA (RPS) - French Meadows / Oxbow / Hell Hole,CA,Multiple,Unknown,Multiple,Multiple,,Hydro,Small,Existing,5/1/2013,12/31/2017,1,1,1,1,1,1,0,0,0,0,24.6,93,0.431562535,5,Other,Other,0,0,1,57.26989825
157,1,PG4069,Rock Creek L.P.,CA,El Dorado,El Dorado County,38.783058,-120.778886,,Hydro,Small,Existing,4/24/1986,4/23/2016,1,0,1,1,1,1,0,0,0,0,3,2.709,0.103082192,5,Other,Other,0,0,1,57.26989825
158,1,PG4071,Santa Clara Valley Water Dist.,CA,Santa Clara,Santa Clara County,37.158145,-121.637451,,Hydro,Small,Existing,12/1/1988,11/30/2018,1,0,1,1,1,1,0,0,0,0,0.8,0.795,0.113441781,5,Other,Other,0,0,1,57.26989825
159,1,PG4073,Shamrock Utilities (Cedar Flat),CA,Trinity,Trinity County,40.789584,-123.441294,,Hydro,Small,Existing,1/9/1984,4/16/2015,1,0,1,1,1,1,0,0,0,0,0.3,1.154,0.439117199,5,Other,Other,0,0,1,57.26989825
160,1,PG4074,Shamrock Utilities (Clover Leaf),CA,Shasta,Round Mountain - B,40.702988,-121.933252,,Hydro,Small,Existing,2/1/1985,4/14/2015,1,0,1,1,1,1,0,0,0,0,0.2,0.701,0.400114155,5,Other,Other,0,0,1,57.26989825
161,1,PG4076,Snow Mountain Hydro LLC (Burney Creek),CA,Shasta,Round Mountain - B,40.858059,-121.722498,,Hydro,Small,Existing,3/28/1990,3/27/2020,1,0,1,1,1,1,0,0,0,0,3,5.564,0.211719939,5,Other,Other,0,0,1,57.26989825
162,1,PG4077,Snow Mountain Hydro LLC (Cove),CA,Shasta,Round Mountain - B,40.871669,-121.948614,,Hydro,Small,Existing,2/20/1990,2/19/2020,1,0,1,1,1,1,0,0,0,0,5,14.826,0.338493151,5,Other,Other,0,0,1,57.26989825
163,1,PG4080,Snow Mountain Hydro LLC (Ponderosa Bailey Creek),CA,Shasta,Round Mountain - B,40.457779,-121.842502,,Hydro,Small,Existing,2/25/1990,2/24/2020,1,0,1,1,1,1,0,0,0,0,1.1,2.25,0.233499377,5,Other,Other,0,0,1,57.26989825
164,1,PG4087,Sts Hydropower Ltd. (Kanaka),CA,Butte,Sacramento River,39.558915,-121.296181,,Hydro,Small,Existing,2/13/1989,2/12/2019,1,0,1,1,1,1,0,0,0,0,1.1,1.688,0.175176422,5,Other,Other,0,0,1,57.26989825
165,1,PG4088,STS Hydropower (Kekawaka),CA,Trinity and Humboldt,Humboldt County,40.17,-123.643,,Hydro,Small,Existing,10/1/2012,5/31/2015,1,1,1,1,1,1,0,0,0,0,5.445,16,0.335442428,5,Other,Other,0,0,1,57.26989825
166,1,PG4092,Tko Power (South Bear Creek),CA,Shasta,Round Mountain - B,40.533058,-121.949999,,Hydro,Small,Existing,1/15/1986,1/14/2016,1,0,1,1,1,1,0,0,0,0,3,4.232,0.161035008,5,Other,Other,0,0,1,57.26989825
167,1,PG4094,Tri-Dam Authority,CA,Tuolumne,Tuolumne County,38.186106,-120.150172,,Hydro,Small,Existing,1/1/1987,12/31/2016,1,0,1,1,1,1,0,0,0,0,16.2,78.197,0.551024579,5,Other,Other,0,0,1,57.26989825
168,1,PG4096,Water Wheel Ranch QF,CA,Shasta,Round Mountain - B,40.78414,-121.897066,,Hydro,Small,Existing,3/22/1984,3/31/2015,1,0,1,1,1,1,0,0,0,0,0.975,2.983,0.349256527,5,Other,Other,0,0,1,57.26989825
169,1,PG4099,Yuba County Water Agency (Deadwood Creek),CA,Yuba,Yuba County,39.53003,-121.095756,,Hydro,Small,Existing,1/29/1990,1/28/2020,1,0,1,1,1,1,0,0,0,0,2,2.918,0.166552511,5,Other,Other,0,0,1,57.26989825
170,1,PG4100,Yuba County Water Agency (Fish Release),CA,Yuba,Yuba County,39.39236,-121.142774,,Hydro,Small,Existing,9/30/1986,9/29/2016,1,0,1,1,1,1,0,0,0,0,0.15,1.054,0.802130898,5,Other,Other,0,0,1,57.26989825
171,1,PG4101,Cox Ave Hydro,CA,Santa Clara,Santa Clara County,37.2829,-122.019105,,Hydro,Small,Existing,11/22/2011,11/21/2031,1,1,1,1,1,1,0,0,0,0,0.112,0.6,0.611545988,5,Other,Other,0,0,1,57.26989825
172,1,PG4102,Norman Ross Burgess - Three Forks Water Power Project,CA,Trinity,Trinity County,40.171485,-123.443279,,Hydro,Small,Existing,11/1/2011,10/31/2031,1,0,1,1,1,1,0,0,0,0,1.625,8,0.561995083,5,Other,Other,0,0,1,57.26989825
173,1,PG4103,Wolfsen Bypass FiT,CA,Merced,Los Banos,37.055096,-120.943959,,Hydro,Small,Existing,5/1/2012,4/30/2022,1,1,1,1,1,1,0,0,0,0,0.98,5,0.582424751,5,Other,Other,0,0,1,57.26989825
174,1,PG4104,Big Creek Waterworks,CA,Trinity,Trinity County,40.6468,-123.498,,Hydro,Small,Existing,1/1/2010,6/22/2030,1,0,1,1,1,1,0,0,0,0,4.8,8,0.190258752,5,Other,Other,0,0,1,57.26989825
175,1,PG4105,El Dorado Irrigation District,CA,Multiple,Unknown,Multiple,Multiple,,Hydro,Small,Existing,5/19/2010,5/15/2021,1,0,1,1,1,1,0,0,0,0,22,99.3,0.515255293,5,Other,Other,0,0,1,57.26989825
176,1,PG4106,San Luis Bypass FiT,CA,Merced,Los Banos,37.071131,-120.960234,,Hydro,Small,Existing,5/1/2012,4/30/2022,1,1,1,1,1,1,0,0,0,0,0.6,3,0.570776256,5,Other,Other,0,0,1,57.26989825
177,1,PG4107,NID Scotts Flat FiT,CA,Nevada,Nevada County,39.2727,-120.932,,Hydro,Small,Existing,6/1/2010,5/31/2020,1,0,1,1,1,1,0,0,0,0,0.85,3.203,0.430163846,5,Other,Other,0,0,1,57.26989825
178,1,PG4108,T&G Hydro,CA,Shasta,Round Mountain - B,40.6288,-121.915,,Hydro,Small,Existing,1/17/2012,1/16/2032,1,0,1,1,1,1,0,0,0,0,0.52,2.596,0.569898138,5,Other,Other,0,0,1,57.26989825
179,1,PG4109,Vecino Vineyards FiT,CA,Mendocino,Mendocino County,39.3523,-123.122,,Hydro,Small,Existing,4/19/2011,4/18/2026,1,0,1,1,1,1,0,0,0,0,0.33,0.1,0.0345925,5,Other,Other,0,0,1,57.26989825
180,1,PG4110,Combie North FiT,CA,Nevada,Nevada County,39.0121,-121.058,,Hydro,Small,Existing,10/6/2009,10/5/2024,1,0,1,1,1,1,0,0,0,0,0.5,1.316,0.300456621,5,Other,Other,0,0,1,57.26989825
181,1,PG4111,Combie South FiT,CA,Nevada,Nevada County,39.0121,-121.058,,Hydro,Small,Existing,5/1/2010,4/30/2020,1,0,1,1,1,1,0,0,0,0,1.5,3.947,0.300380518,5,Other,Other,0,0,1,57.26989825
182,1,PG4112,Snow Mountain Hydro (Lost Creek 1) - Contract,CA,Shasta,Round Mountain - B,40.766,-121.438,,Hydro,Small,Existing,1/1/2010,12/31/2019,1,0,1,1,1,1,0,0,0,0,1.1,9.636,1,5,Other,Other,0,0,1,57.26989825
183,1,PG4113,Snow Mountain Hydro (Lost Creek 2) - Contract,CA,Shasta,Round Mountain - B,40.677,-121.434,,Hydro,Small,Existing,1/1/2010,12/31/2019,1,0,1,1,1,1,0,0,0,0,0.5,4.38,1,5,Other,Other,0,0,1,57.26989825
184,1,PG4114,SGE Site 1,CA,Nevada,Nevada County,39.0528,-121.146,,Hydro,Small,Existing,6/24/2010,6/23/2030,1,0,1,1,1,1,0,0,0,0,0.0375,0.166,0.505327245,5,Other,Other,0,0,1,57.26989825
185,1,PG4115,SFWP (RPS) - Sly Creek / Kelly Ridge,CA,Multiple,Unknown,Multiple,Multiple,,Hydro,Small,Existing,7/1/2010,6/30/2020,1,0,1,1,1,1,0,0,0,0,23,106,0.52610681,5,Other,Other,0,0,1,57.26989825
186,1,PG4116,Buckeye Hydroelectric Project,CA,El Dorado,El Dorado County,38.9247,-120.812,,Hydro,Small,Existing,8/15/2008,8/14/2028,1,1,1,1,1,1,0,0,0,0,0.4,1.997,0.569920091,5,Other,Other,0,0,1,57.26989825
187,1,PG4117,Tunnel Hill Hydroelectric Project,CA,El Dorado,El Dorado County,38.9438,-120.722,,Hydro,Small,Existing,5/22/2009,5/21/2029,1,0,1,1,1,1,0,0,0,0,0.6,2.996,0.570015221,5,Other,Other,0,0,1,57.26989825
188,1,PG4126,South Sutter Water FiT,CA,Placer,Placer County (Partial),38.99585,-121.377223,,Hydro,Small,Existing,1/24/2012,1/23/2022,1,1,1,1,1,1,0,0,0,0,0.395,2,0.578001272,5,Other,Other,0,0,1,57.26989825
189,1,PG4128,PCWA- Lincoln Metering and Hydroelectric Station,CA,Placer,Placer County (Partial),38.850813,-121.231758,,Hydro,Small,Existing,9/25/2015,9/24/2035,1,1,1,1,1,1,0,0,0,0,0.32,1.62,0.577910959,5,Other,Other,0,0,1,57.26989825
190,1,PG50001,Villa Sorriso Solar,CA,Napa,Sacramento River,38.432077,-122.487726,,Solar PV,Fixed Tilt - 20MW+,Existing,4/16/1993,12/31/2099,1,0,1,1,1,1,0,0,0,0,0.0072,0.002,0.031709792,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
191,2,PG50004,GreenLight- Peacock Solar Project,CA,Tulare,Westlands,36.555895,-119.248647,,Solar PV,Tracking - 20MW+,New,1/22/2016,1/21/2036,1,1,1,1,1,1,0,0,0,0,0.999,1.3986,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,157.1611531
192,2,PG50007,ImMODO- Lemoore 1,CA,Kings,Westlands,36.139373,-120.160925,,Solar PV,Fixed Tilt - 20MW+,New,2/1/2016,1/31/2036,1,1,1,1,1,1,0,0,0,0,1.5,2.1,0.159817352,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,151.8978024
193,2,PG50015,Pristine Sun- 2154 Foote,CA,Butte,Sacramento River Valley,39.450229,-121.65715,,Solar PV,Fixed Tilt - 20MW+,New,2/1/2016,1/31/2036,1,1,1,1,1,1,0,0,0,0,0.25,0.35,0.159817352,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,151.8978024
194,2,PG50017,Pristine Sun- 2192 Ramirez,CA,Tehama,Sacramento River Valley,39.934552,-122.208272,,Solar PV,Tracking - 20MW+,New,12/31/2015,12/30/2035,1,1,1,1,1,1,0,0,0,0,0.5,0.7,0.159817352,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,153.4158633
195,1,PG50018,Bakersfield 111,CA,Kern,Westlands,35.313848,-118.985427,,Solar PV,Fixed Tilt - 20MW+,Existing,7/28/2015,7/27/2035,1,1,1,1,1,1,0,0,0,0,1.4,19.6,1.598173516,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
196,2,PG50020,Woodmere Solar Farm - RAM 4,CA,Kern,Tehachapi,35.2965,-118.843,,Solar PV,Tracking - 20MW+,New,12/22/2015,2/4/2036,1,1,1,1,1,1,0,0,0,0,15,32.92,0.250532725,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,97.8655264
197,2,PG50021,CED Lost Hills Solar LLC (fka Blackwell Solar Park LLC)  - RAM 4,CA,Kern,Carrizo North,35.604089,-119.849811,,Solar PV,Tracking - 20MW+,New,8/3/2016,9/16/2036,1,1,1,1,1,1,0,0,0,0,20,48.16,0.274885845,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,91.3727634
198,1,PG50022,Putah Creek Solar Farms (SB32),CA,Yolo,Solano,38.52198554,-121.9949228,,Solar PV,Tracking - 20MW+,Existing,12/23/2014,12/22/2034,1,1,1,1,1,1,0,0,0,0,2,4.64,0.264840183,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,152.570043
199,1,PG50023,NDP1 (SB32),CA,Merced,Los Banos,37.05729287,-120.6491208,,Solar PV,Fixed Tilt - 20MW+,Existing,5/28/2015,5/27/2035,1,1,1,1,1,1,0,0,0,0,1.5,2.822,0.214764079,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
200,2,PG50024,Peterson Rd. Solar I (SB32) (ReMAT),CA,Kern,Westlands,35.70754761,-119.4803581,,Solar PV,Tracking - 20MW+,New,4/30/2016,4/29/2036,1,1,1,1,1,1,0,0,0,0,2,3.75318,0.214222603,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,117.2475683
201,2,PG50025,RGA2 Solar (SB32) (ReMAT),CA,Fresno,Westlands,37.06462059,-119.4863286,,Solar PV,Fixed Tilt - 20MW+,New,2/1/2016,1/31/2036,1,1,1,1,1,1,0,0,0,0,1.75,3.430602,0.223783562,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,108.4793911
202,2,PG50026,2184 Gruber (SB32),CA,Glenn,Sacramento River Valley,39.69896398,-122.1762138,,Solar PV,Tracking - 20MW+,New,2/28/2016,2/27/2036,1,1,1,1,1,1,0,0,0,0,1.52,2.902071,0.217951739,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,115.2414719
203,1,PG50028,CalRENEW-1 (1st Amended & Restated),CA,Fresno,Westlands,36.7578,-120.366092,,Solar PV,Fixed Tilt - 20MW+,Existing,4/30/2010,4/29/2030,1,0,1,1,1,1,0,0,0,0,5,9,0.205479452,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
204,2,PG50029,3N Energy Woodland,CA,Yolo,Solano,38.632261,-121.893096,,Solar PV,Fixed Tilt - 20MW+,New,6/27/2016,6/26/2036,1,1,1,1,1,1,0,0,0,0,0.5,0.928881,0.212073288,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,114.4694118
205,2,PG50030,Camden 1 FIT (GASNA 30P),CA,Fresno,Westlands,36.44395939,-119.8106808,,Solar PV,Tracking - 20MW+,New,4/15/2016,4/14/2036,1,1,1,1,1,1,0,0,0,0,2,4.667,0.266381279,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,94.28995684
